player,matches_played,wins,cb_opportunities,cb_successes,avg_rank,best_rank,win_rate,comeback_rate,ace_rate,df_rate,first_serve_in,first_serve_won,second_serve_won,srv_pts_won,bp_save_rate,ret_pts_won,bp_conv_rate,clutch_index,serve_style_score
Nicolas Massu,459,241,220,43,60.17864923747277,10.0,0.5250544662309368,0.19545454545454546,0.056790353079760686,0.03809789516104033,0.5873089680399268,0.692072205214821,0.50108916097048,0.6132552155987476,0.6139729555698648,0.3820713115786821,0.4200897480151881,0.6941938744690991,0.26928634581877764
Nikolay Davydenko,782,475,319,67,28.54092071611253,3.0,0.6074168797953964,0.21003134796238246,0.04351256114023246,0.03481706141196683,0.6698515103171403,0.6829542777879557,0.512107051826678,0.6265493241703336,0.6007897334649556,0.4127377162396617,0.4374698988601702,0.8141464475775128,0.44167072872758434
Nikoloz Basilashvili,320,145,177,34,55.8625,16.0,0.453125,0.192090395480226,0.051714274817894056,0.05396437969566378,0.589565615346478,0.6820622291221942,0.49117264448987175,0.6037145799168605,0.5783762057877814,0.36710754211935126,0.38760741745816374,-0.5012477577375319,0.2635167159147359
Novak Djokovic,1360,1140,334,151,7.622058823529412,1.0,0.8382352941176471,0.45209580838323354,0.07442330845172165,0.029723091740910184,0.6493715386467613,0.7430029219382684,0.5557905724645643,0.6773609438959788,0.6567871962062833,0.41938490214352286,0.438724450852345,1.7410747541059803,0.46032200960136194
Nuno Borges,168,74,111,29,58.73809523809524,33.0,0.44047619047619047,0.26126126126126126,0.0653837580800951,0.030239988112043984,0.6510141912474924,0.7061173248116869,0.5045773898232915,0.6357827476038339,0.6053811659192825,0.35526701877934275,0.36089494163424124,-0.5768829119960996,0.4442351527274872
Olivier Rochus,500,226,284,67,63.562,24.0,0.452,0.23591549295774647,0.0217936406316688,0.03286384976525822,0.6136630388390952,0.6624212127798305,0.5143961886349513,0.6052336747759283,0.5883473999455486,0.3789144886136103,0.41209773539928485,0.12809060542543865,0.25591659879373724
Oscar Hernandez,182,64,106,14,83.26373626373626,48.0,0.3516483516483517,0.1320754716981132,0.03263812660080498,0.03293084522502744,0.6523966337358215,0.6443073471676949,0.47410526315789475,0.5851445298207099,0.5713301171605789,0.3616442496599668,0.3726872246696035,-0.9003209807004602,0.37478640186123374
Pablo Andujar,387,154,213,26,85.91731266149871,32.0,0.3979328165374677,0.12206572769953052,0.020822938495825432,0.04191198483185311,0.6365964807238134,0.6442679485839691,0.482837528604119,0.5856035658450587,0.567225561531161,0.39104507445780723,0.3984753984753985,-0.4731145811218997,0.30985750972178283
Pablo Carreno Busta,507,276,209,40,55.790927021696255,10.0,0.5443786982248521,0.19138755980861244,0.05064086453882885,0.023196783111334506,0.6512942950490073,0.6943083156473085,0.5242522522522522,0.6350087961799447,0.6087214476416494,0.3772589236819833,0.4094033544129777,0.40505997695115886,0.4121302563294748
Pablo Cuevas,451,234,212,42,85.22394678492239,19.0,0.5188470066518847,0.19811320754716982,0.07437447623608284,0.03552615826649108,0.6082245899676763,0.7158252140537349,0.5170359052711994,0.6379444510954149,0.6055833929849678,0.36645833333333333,0.39920520231213874,0.15934549003239565,0.35955957041249303
Paolo Lorenzi,289,107,182,29,70.52595155709342,33.0,0.370242214532872,0.15934065934065933,0.050439753737906774,0.03452066842568162,0.5869832893579595,0.6901408450704225,0.4887137989778535,0.606948109058927,0.5755462575546257,0.3570792916258788,0.3754116355653128,-0.7802136842906555,0.25436512131344724
Paradorn Srichaphan,405,223,187,41,43.138271604938275,9.0,0.5506172839506173,0.2192513368983957,0.08146575723830735,0.044961024498886414,0.5673371380846325,0.7309084217628657,0.5172524732566557,0.6384674276169265,0.5959201388888888,0.36506268823982635,0.39329140461215933,-0.10961392321017,0.2753124415270937
Patrick Rafter,116,81,36,10,13.560344827586206,4.0,0.6982758620689655,0.2777777777777778,0.09502050380785003,0.04065612185120094,0.6471001757469245,0.7667934093789607,0.5395086321381142,0.6865846514352666,0.6588235294117647,0.3720432529849065,0.399737876802097,1.0280022972527136,0.5005765986616977
Paul Capdeville,122,46,64,9,130.04918032786884,76.0,0.3770491803278688,0.140625,0.05120598478008513,0.03856571649683993,0.6094415065136076,0.6645502645502646,0.47589167767503304,0.5908680510770025,0.5449871465295629,0.37149928357431283,0.41219158200290273,-0.5692721198022597,0.3110066979299321
Paul Goldstein,160,69,89,10,96.0625,58.0,0.43125,0.11235955056179775,0.031159838430467397,0.03519907674552799,0.6132223229741983,0.6491463906439038,0.48358908780903664,0.5851125216387767,0.5900527505651846,0.39402356902356905,0.42694663167104113,0.43968353773719365,0.2756701439097664
Paul Henri Mathieu,551,268,279,54,71.98542805100182,12.0,0.4863883847549909,0.1935483870967742,0.06230999512659256,0.039428186860365276,0.5503469401963287,0.7187012439384356,0.5175990916597853,0.6282750458332367,0.6027662517289073,0.36782240913761377,0.4031294452347084,0.18900099092193376,0.1911460781335921
Pedro Martinez,204,82,123,19,74.3970588235294,36.0,0.4019607843137255,0.15447154471544716,0.023935684268225836,0.046044217065594736,0.6665448565686095,0.6472953216374269,0.4781735159817352,0.5909007856751325,0.5878537735849056,0.3778874754762357,0.39322736696613686,-0.24090444942944145,0.39004049234350785
Pete Sampras,150,104,53,18,7.326666666666667,2.0,0.6933333333333334,0.33962264150943394,0.14484187902978202,0.06071538225360761,0.6066165182683451,0.7941288118436037,0.5278048780487805,0.6893613754989254,0.6902313624678663,0.3532182103610675,0.364613880742913,0.862428190980048,0.5123544470644076
Peter Gojowczyk,168,74,95,17,99.93452380952381,39.0,0.44047619047619047,0.17894736842105263,0.08626029156280686,0.05030591434398368,0.5439232570435834,0.7373975836689348,0.4789665452136469,0.6195331973714027,0.589527027027027,0.35471639712141145,0.39478957915831664,-0.18403535116157632,0.22870097198062997
Peter Luczak,127,40,80,11,118.58267716535433,70.0,0.31496062992125984,0.1375,0.06482617586912065,0.03251533742331288,0.6232106339468303,0.6828547990155865,0.4987788331071913,0.6134969325153374,0.6105717367853291,0.3339122883195832,0.3598130841121495,-0.5138865927437661,0.3749818454952826
Philipp Kohlschreiber,833,461,368,67,44.53541416566627,17.0,0.553421368547419,0.18206521739130435,0.07226587251298948,0.026992776580914965,0.6053256874920796,0.7207494831601811,0.5394340758579169,0.6491889494360664,0.6284736206202175,0.3699391537258666,0.39862418537291816,0.5173205102882557,0.34777845829518605
Philipp Petzschner,188,87,98,18,94.11170212765957,35.0,0.4627659574468085,0.1836734693877551,0.08868338766549132,0.03838733284545273,0.5547202448273568,0.741424802110818,0.4988794262662483,0.6334242565364913,0.5867430441898527,0.356518861681006,0.3783112582781457,-0.5441954044796209,0.26050188331581486
Pierre Hugues Herbert,234,100,135,24,93.74358974358974,36.0,0.42735042735042733,0.17777777777777778,0.10241771334955072,0.05083651888993695,0.5885915702725513,0.7374325236167342,0.5013877156992881,0.6403216998461004,0.6157760814249363,0.33714933993399343,0.3736998514115899,-0.16428231368870866,0.3739049578728601
Potito Starace,337,156,180,32,72.1454005934718,27.0,0.4629080118694362,0.17777777777777778,0.03254965705903342,0.01871307933235539,0.7240613725567934,0.6549307342714779,0.5116379310344827,0.615390714823772,0.6132315521628499,0.36484665332625477,0.40038684719535783,0.305275211567279,0.5498962043592146
Quentin Halys,147,54,85,16,102.0,46.0,0.3673469387755102,0.18823529411764706,0.14008078652541728,0.05312095114701623,0.5930950384879201,0.7748650732459522,0.48267465817568833,0.6559713436475878,0.6474747474747474,0.3275888598245884,0.3466981132075472,-0.16976854461782365,0.46868886846263935
Radek Stepanek,654,369,305,76,52.61467889908257,11.0,0.5642201834862385,0.24918032786885247,0.08022876475089613,0.039087357525474244,0.6217326513351323,0.7293515579451966,0.5093164395229983,0.6461194570864714,0.6190599173553719,0.3746106226095186,0.4036759700476515,0.4621829723532117,0.40562373307406807
Radu Albot,252,104,145,27,109.93253968253968,39.0,0.4126984126984127,0.18620689655172415,0.0330656096797747,0.03713361844163972,0.6402419943673725,0.6579504724666015,0.4942012177442737,0.5990403671638678,0.5675965665236051,0.37194384562805616,0.3683908045977011,-1.0427231289210723,0.3460044517632823
Raemon Sluiter,200,81,104,16,106.64,46.0,0.405,0.15384615384615385,0.09147143985259279,0.042511187154514345,0.5877862595419847,0.729511867442902,0.5055874840357599,0.6372071597788892,0.6048324240062354,0.3469266358228684,0.3835616438356164,-0.1520624103225558,0.34758908637623337
Rafael Nadal,1276,1057,294,124,13.913793103448276,1.0,0.8283699059561128,0.4217687074829932,0.04293849904005868,0.023211165519770476,0.6802316802208943,0.7207731460193127,0.571356292373596,0.6729943697823414,0.6598162852249727,0.4233303217030262,0.4490769923457902,1.9879860762180068,0.46578595398312705
Rainer Schuettler,561,279,261,39,48.64349376114082,5.0,0.49732620320855614,0.14942528735632185,0.04563236486808835,0.039144124803205955,0.5896188158961881,0.6880815599967635,0.5129039758195768,0.6161919755736844,0.5790289256198347,0.38941114716548964,0.42370255615801705,0.19986394989466993,0.25011990699128883
Rajeev Ram,146,56,83,11,143.16438356164383,56.0,0.3835616438356164,0.13253012048192772,0.09620491733059196,0.03692281332990662,0.6050715325965904,0.7297182500353957,0.4863340563991323,0.6335989034524115,0.5977130977130977,0.3282510415743285,0.35546875,-0.80434206307779,0.40040025174345106
Ramon Delgado,108,53,55,12,160.85185185185185,80.0,0.49074074074074076,0.21818181818181817,0.06984667802385008,0.03562025708533375,0.6114294564039028,0.6750253292806484,0.48903945795137505,0.6027566981570389,0.5283993115318416,0.35736875395319423,0.3850806451612903,-1.355438626997669,0.3573289231279834
Reilly Opelka,243,125,119,28,118.8641975308642,17.0,0.51440329218107,0.23529411764705882,0.2156153808569893,0.03815898763863781,0.6404944544877119,0.7931955145320009,0.5428105463441153,0.7031807299555382,0.6972727272727273,0.2831706206687238,0.31082423038728896,-0.0531596389497877,0.7526361414468963
Ricardas Berankis,278,129,152,27,111.6978417266187,50.0,0.46402877697841727,0.17763157894736842,0.051893812106955976,0.041572656137487396,0.5742883202918727,0.7030845105742707,0.5105999097880018,0.6211415678555998,0.5935093509350935,0.35884097428168604,0.3688573120189461,-0.6159695171015808,0.22654464975523353
Ricardo Mello,151,57,100,17,107.88741721854305,50.0,0.37748344370860926,0.17,0.033663755029934246,0.03336931985474531,0.6346059475905388,0.645994432415713,0.5076551168412571,0.5954460692904112,0.5685903500473037,0.36412078152753113,0.3979974968710889,-0.46025158931568855,0.3335478836732999
Richard Gasquet,985,595,418,102,37.28223350253807,7.0,0.6040609137055838,0.24401913875598086,0.0697686885201962,0.03244525449623415,0.6114208367954113,0.727440106963593,0.5288498016899466,0.6502720523198156,0.6074402125775022,0.37911224395462173,0.4031518624641834,0.26479471882556044,0.35713437914148194
Rinky Hijikata,102,40,62,11,98.90196078431373,62.0,0.39215686274509803,0.1774193548387097,0.050849559717226836,0.03534664516929183,0.5939476621604862,0.6828147838797244,0.48411728772144164,0.6021332010417959,0.5945945945945946,0.35705095213587235,0.36706948640483383,-0.632676022566822,0.27231285895257984
Robby Ginepri,387,187,186,37,87.77260981912144,15.0,0.48320413436692505,0.1989247311827957,0.07228676397577202,0.028961043259524047,0.6239036176480323,0.6917241379310345,0.5171169585496788,0.6260550094330255,0.5824782951854776,0.37313186086496497,0.3974217311233886,-0.24733253962410978,0.3932703304806848
Robert Kendrick,112,35,71,4,122.34821428571429,74.0,0.3125,0.056338028169014086,0.1177115300306883,0.053156510302498905,0.5837352038579571,0.7390161472024033,0.47446024223275407,0.6288908373520385,0.6134347275031685,0.330593401643959,0.32830820770519265,-1.070486783871438,0.3960407061753144
Roberto Bautista Agut,713,423,317,78,32.23001402524544,9.0,0.5932678821879382,0.24605678233438485,0.039962296364800455,0.024222807142349007,0.6618944298214413,0.6955423596743424,0.5353216558834359,0.6413708472647079,0.616079105760963,0.3896564925347161,0.4088541666666667,0.5131905427416854,0.41430984213800104
Roberto Carballes Baena,285,124,159,26,85.88070175438597,50.0,0.43508771929824563,0.16352201257861634,0.035647195634672155,0.03582610251364165,0.6298863941318543,0.6673294042462543,0.5001812688821752,0.6054656051525181,0.5827239488117002,0.3782097649186257,0.41341653666146644,0.06264765468002886,0.32641431963988093
Robin Haase,495,227,268,58,76.38181818181818,35.0,0.4585858585858586,0.21641791044776118,0.08041840354193097,0.03409885301504285,0.5932475467985397,0.7196787849692314,0.4949077021005729,0.6282525956036559,0.6031315868714243,0.35907759882869694,0.39193906696286895,-0.01920710187650912,0.3363651376850142
Robin Soderling,470,306,169,46,35.43829787234043,4.0,0.6510638297872341,0.27218934911242604,0.11033467124830354,0.038664780110305795,0.6119084057636222,0.7575857675428248,0.5180803571428572,0.6646357309924634,0.6372509150061001,0.37809629440036396,0.42591989579941386,1.181081870374728,0.44855102438822586
Roger Federer,1470,1215,310,133,5.690476190476191,1.0,0.826530612244898,0.4290322580645161,0.10093813732154996,0.023548606390210742,0.6224246544300929,0.7742940773857199,0.5697138467447667,0.6970496261046907,0.6755181347150259,0.3978304763996722,0.41159220286355014,1.5239946806484208,0.4533768163801595
Roman Safiullin,129,56,64,11,85.27131782945736,36.0,0.43410852713178294,0.171875,0.08277839437661857,0.03930817610062893,0.6259711431742508,0.7262115839243499,0.5113748763600395,0.6458564557898631,0.6109215017064846,0.36336308981599563,0.3789359391965255,-0.14238053972817188,0.4216626522502408
Ruben Ramirez Hidalgo,198,67,119,13,95.10606060606061,50.0,0.3383838383838384,0.1092436974789916,0.03943154523618895,0.04823859087269816,0.5716573258606885,0.6679505135387488,0.4627725856697819,0.5800640512409928,0.5681265206812652,0.37239564815473225,0.4322033898305085,0.18671060420140595,0.19239101966810307
Ryan Harrison,270,113,159,24,106.85185185185185,40.0,0.4185185185185185,0.1509433962264151,0.08714596949891068,0.041718815185648725,0.5947712418300654,0.717870781700569,0.5040036604895904,0.6312056737588653,0.6251976805482341,0.34431395015754795,0.381294964028777,0.13294816336988938,0.3550553767002478
Sam Querrey,695,370,300,71,50.37985611510791,11.0,0.5323741007194245,0.23666666666666666,0.15822933410392095,0.04260506781773194,0.5908721486752515,0.7890940212739944,0.5011256787180506,0.671278152034532,0.625,0.34210102528316066,0.3696659351377713,-0.09273066525186568,0.5036159256493513
Santiago Giraldo,358,159,183,24,77.24581005586592,28.0,0.4441340782122905,0.13114754098360656,0.04731207551513756,0.019684586163232418,0.6357775987107172,0.6826603898847244,0.5064264643910662,0.6184720463527877,0.5993091537132987,0.3631144317734959,0.3921296296296296,-0.07719563473554045,0.3667695977932785
Sargis Sargsian,216,89,138,25,75.6574074074074,38.0,0.41203703703703703,0.18115942028985507,0.053990040082594434,0.04202599295518037,0.6082837361836512,0.6795127795527156,0.48511627906976745,0.6033645086845622,0.5586942875078468,0.3811991563724013,0.40954942837928715,-0.39880340928236824,0.3143666518448457
Sebastian Baez,239,122,115,20,41.88702928870293,18.0,0.5104602510460251,0.17391304347826086,0.025099001617491214,0.023816163757041663,0.7216241842824475,0.6399752666563611,0.5153275896613905,0.6052763678955881,0.5924464487034949,0.3951532588248312,0.4136008918617614,0.22294432858350094,0.5273631307079951
Sebastian Korda,254,155,108,25,49.08661417322835,15.0,0.610236220472441,0.23148148148148148,0.09413732048003148,0.02906747983474326,0.6267460161322054,0.7288707525700384,0.5189089471603637,0.6505016722408027,0.6317480719794345,0.3768989631058597,0.398590021691974,0.5694654528283472,0.4488218591053189
Sebastian Ofner,115,47,74,19,94.68695652173913,37.0,0.40869565217391307,0.25675675675675674,0.0887322483673681,0.035762413185446255,0.5624546491137141,0.7323995576852194,0.49656479507225776,0.6292111537265471,0.6149358226371062,0.3436859700204896,0.39939485627836613,0.31377638010234643,0.27953048642073297
Sebastien Grosjean,471,284,184,42,35.653927813163484,4.0,0.6029723991507431,0.22826086956521738,0.07096667219366606,0.021196042668435305,0.5527828441938871,0.725641153826926,0.5272817153803374,0.6369314099375449,0.6108324974924775,0.3965855252409737,0.4214009928295643,0.6686431334544266,0.21635835706569329
Sergiy Stakhovsky,371,170,190,30,90.9245283018868,31.0,0.4582210242587601,0.15789473684210525,0.0837682957988101,0.03295981311822462,0.6166003577033982,0.7173977387083408,0.496953541507997,0.6328795123553673,0.6068785372224641,0.3501651022149668,0.35966149506346967,-0.5763374977945758,0.4009414672465612
Simon Greul,115,43,70,9,86.7304347826087,55.0,0.3739130434782609,0.12857142857142856,0.05125804564072557,0.04388531304856641,0.564774722059684,0.6779941980936594,0.49690777090615756,0.5991808074897601,0.5780141843971631,0.35295542635658916,0.3837920489296636,-0.5800823314959022,0.20185842157211698
Simone Bolelli,279,119,159,17,85.44802867383513,36.0,0.4265232974910394,0.1069182389937107,0.053794889006089086,0.018746703744546196,0.6633744066740184,0.6921798207574443,0.5306936333855576,0.6378194371194323,0.6024808033077378,0.336274987810824,0.3684593023255814,-0.47892508056823396,0.4486956288209107
Sjeng Schalken,313,178,147,35,30.942492012779553,11.0,0.5686900958466453,0.23809523809523808,0.046102892470744096,0.03908147493928019,0.6454846544491057,0.6912499144831361,0.5183109118086696,0.6299403841907706,0.5784418356456777,0.39196151062289775,0.41493592576226246,0.022670707772855125,0.3878256579956247
Somdev Devvarman,139,58,76,9,182.20143884892087,62.0,0.4172661870503597,0.11842105263157894,0.04811457983663422,0.023050240572899183,0.6032225579053374,0.6683361157484696,0.49294980259447263,0.5987467830368133,0.5838926174496645,0.37409090909090914,0.4025974025974026,-0.12550436805441956,0.28891819965955756
Soon Woo Kwon,138,66,69,12,123.8695652173913,52.0,0.4782608695652174,0.17391304347826086,0.0597883093353676,0.0390960236483265,0.6017926957185086,0.7005228965298684,0.5102969348659003,0.6247735291313055,0.5958149779735683,0.3626363205310573,0.371523915461624,-0.5277741054764039,0.311384337759617
Stan Wawrinka,948,571,403,122,43.825949367088604,3.0,0.6023206751054853,0.3027295285359802,0.0865034606511151,0.02990258907972315,0.5776723916944373,0.7376747282005769,0.5368740515933232,0.6528710587028967,0.6363173093256328,0.36950382703586804,0.38794754678061,0.4395254885736875,0.31179907911667903
Stefan Koubek,382,170,202,38,78.56020942408377,20.0,0.44502617801047123,0.18811881188118812,0.04662523797550199,0.04048277596178024,0.5996623441933977,0.6626332814184737,0.5079407806191117,0.6007040482775962,0.5768413597733711,0.3799963296017618,0.4115917681646367,-0.06711780550752339,0.2768967032177728
Stefanos Tsitsipas,558,370,217,65,16.655913978494624,3.0,0.6630824372759857,0.2995391705069124,0.08919190534923027,0.03014937645607784,0.621305559362295,0.7623704139401515,0.5453558504221954,0.6801882051984834,0.6522522522522523,0.35880752663795057,0.3903436988543372,0.7423111072632333,0.4245141540643954
Stephane Robert,112,37,70,4,116.20535714285714,50.0,0.33035714285714285,0.05714285714285714,0.048486856637950076,0.0536779324055666,0.5308151093439364,0.690803162713275,0.4646892655367232,0.5847139385906781,0.5579710144927537,0.37408880053015237,0.3970976253298153,-0.6486987555632161,0.11262280140133428
Steve Darcis,235,114,123,28,99.45887445887446,38.0,0.4851063829787234,0.22764227642276422,0.0524660804751645,0.02509753683107203,0.6099691375997205,0.6938424821002387,0.5080621080919677,0.6213824026087463,0.5902597402597403,0.3606060606060606,0.4026946107784431,-0.020978481765139667,0.3151000057533056
Steve Johnson,395,192,198,36,70.93924050632911,21.0,0.4860759493670886,0.18181818181818182,0.10229407236335643,0.037967667436489605,0.5887605850654349,0.7500523012552301,0.5215275177836016,0.6560739030023095,0.64419795221843,0.3305491155079874,0.36,0.03189223607659708,0.3740434091115514
Tallon Griekspoor,249,127,122,33,51.34538152610442,23.0,0.5100401606425703,0.27049180327868855,0.09977170058774955,0.0384223053383203,0.6413270510516346,0.7428614708778308,0.5154387865655471,0.6612911060377908,0.6467427803895232,0.326566154152361,0.3551051051051051,-0.02072506238445526,0.49702162943004213
Taro Daniel,241,86,137,16,103.96680497925311,58.0,0.35684647302904565,0.11678832116788321,0.049421382312347384,0.03301836713026861,0.6203418621934388,0.6713161047407153,0.49147091722595077,0.603036415755388,0.5694822888283378,0.3539996728283985,0.3900414937759336,-0.5980871206883724,0.3337020065608155
Taylor Dent,271,144,123,18,100.66542750929368,21.0,0.5313653136531366,0.14634146341463414,0.09791285947869578,0.07473309608540925,0.5727132826776955,0.755982870098245,0.49015194147439506,0.6423968452438203,0.6071428571428571,0.36741415217707174,0.4057971014492754,0.31060983629162914,0.3250440541978171
Taylor Fritz,562,342,232,61,33.037366548042705,4.0,0.608540925266904,0.2629310344827586,0.124278543154729,0.02819486521748745,0.6081687711461489,0.7687077303468839,0.5246910096506575,0.6730943588155945,0.641540487162607,0.3573591894541889,0.3737942122186495,0.25295871890187804,0.4704160760299074
Tennys Sandgren,118,43,73,6,76.58474576271186,41.0,0.3644067796610169,0.0821917808219178,0.10163609320773426,0.03232523549826475,0.6109072880515617,0.7294270410647622,0.48267074413863403,0.633415964303421,0.6158323632130385,0.3343877551020408,0.35953420669577874,-0.4343977247891497,0.42675533225095835
Teymuraz Gabashvili,306,111,180,25,90.27777777777777,44.0,0.3627450980392157,0.1388888888888889,0.05720852486418721,0.050020894274968655,0.5730045967404931,0.7011376896149358,0.4847328244274809,0.6087338069368993,0.599401453612655,0.3589125655335701,0.3794527620030976,-0.31824638172360953,0.2352250033776604
Thanasi Kokkinakis,172,79,99,27,161.14117647058825,65.0,0.45930232558139533,0.2727272727272727,0.12087102177554439,0.03638190954773869,0.6185594639865997,0.7567157712305026,0.49446688916212894,0.6566834170854271,0.6552655265526552,0.33191143611618934,0.35030549898167007,0.024871106848293856,0.4882550654339787
Thiago Monteiro,228,91,123,23,100.73245614035088,61.0,0.3991228070175439,0.18699186991869918,0.06863067807768268,0.02770463023919245,0.6491112574061882,0.7167004732927654,0.5170419011882427,0.6466425279789335,0.6185704742818972,0.33320281910728267,0.387306753458096,0.14110843283561528,0.4468017551759745
Thiemo De Bakker,156,65,81,12,141.39743589743588,41.0,0.4166666666666667,0.14814814814814814,0.10168869309838473,0.023219530102790015,0.6004038179148311,0.7262305105472333,0.4919614147909968,0.6326174743024964,0.6226215644820295,0.33675086214931493,0.37517053206002726,-0.025765315342867606,0.40117869059157396
Thomas Enqvist,263,144,116,25,41.03041825095057,4.0,0.5475285171102662,0.21551724137931033,0.09750997909142749,0.06320091237407337,0.5344041056833302,0.752089631869109,0.5003061849357011,0.6348602927200152,0.6103746397694525,0.3818311874105865,0.3972321886212199,0.1988529814101886,0.23043593485492853
Thomas Johansson,405,221,195,42,52.417910447761194,7.0,0.5456790123456791,0.2153846153846154,0.10852456848092057,0.03266979697109979,0.5444415051914556,0.760218645611904,0.5138999782245772,0.6480060842536869,0.6314007617435463,0.360559745930925,0.4146238377007608,0.8706308226705908,0.2794873220770525
Thomaz Bellucci,408,193,205,41,60.64460784313726,21.0,0.4730392156862745,0.2,0.07436411882726038,0.03947964533039933,0.5804802278169697,0.7051510759281971,0.5110305461277383,0.6237136754902596,0.5918889294848374,0.37117611407062423,0.3872420262664165,-0.2903539578542771,0.2916681647867502
Tim Henman,442,290,159,43,19.26923076923077,4.0,0.6561085972850679,0.27044025157232704,0.0639720763793154,0.04047751737893409,0.5993312410172176,0.7301424166789018,0.5188140556368961,0.645469744522336,0.6396924203588429,0.39636153624025416,0.4214096136832793,1.134157122405067,0.31466835232356266
Tim Smyczek,128,43,79,11,140.4453125,68.0,0.3359375,0.13924050632911392,0.05433955081842406,0.03254663113818043,0.6146745336886182,0.6641895030190432,0.5030871820202519,0.602112676056338,0.5917986952469712,0.3630150361257567,0.37976190476190474,-0.43492168196762737,0.3307772029417738
Tobias Kamke,163,62,87,11,97.77914110429448,65.0,0.3803680981595092,0.12643678160919541,0.02578751091010077,0.043799095453463464,0.5889074029992859,0.6554836971166801,0.4944991314418066,0.5893041339363644,0.5637795275590551,0.3836346029696578,0.3977853492333901,-0.5418821295110768,0.20424214370276697
Todd Martin,143,76,72,17,55.86013986013986,8.0,0.5314685314685315,0.2361111111111111,0.11576316200593657,0.048039368848617404,0.6150601468520543,0.754000508001016,0.5016233766233766,0.6568504921106078,0.640083945435467,0.35762567011110247,0.3884964682139253,0.5107624402192852,0.4683344861901465
Tomas Behrend,111,40,73,8,113.81981981981981,74.0,0.36036036036036034,0.1095890410958904,0.05092927830074825,0.0518947622495776,0.6008930726526671,0.673026712191203,0.45842153008769276,0.5873762973690563,0.5650723025583982,0.3688404020593282,0.3904494382022472,-0.6613905602715817,0.2894800541786356
Tomas Berdych,961,628,343,88,17.080124869927158,4.0,0.6534859521331946,0.2565597667638484,0.10132152337151698,0.03219350168206788,0.5798946755809167,0.7697353927496144,0.5246992836869847,0.6667944186574685,0.6372929871191986,0.3808233944637156,0.4158676152180637,0.9894359054768298,0.3501925121660475
Tomas Machac,140,83,63,16,57.98571428571429,20.0,0.5928571428571429,0.25396825396825395,0.06760936809544851,0.03376049491825011,0.627220503756076,0.6977596167394674,0.5301090564248458,0.6352629253203712,0.6108048511576626,0.3731105807478122,0.4225206611570248,0.6896193061942978,0.39098098175026147
Tomas Martin Etcheverry,216,106,108,25,52.282407407407405,27.0,0.49074074074074076,0.23148148148148148,0.07850953206239168,0.021837088388214906,0.6475447718082034,0.7109465607993577,0.5128667431568595,0.6411322934719815,0.631578947368421,0.36159031189306523,0.36712328767123287,-0.035296034599363924,0.4649416510331552
Tomas Zib,130,38,86,6,107.06923076923077,51.0,0.2923076923076923,0.06976744186046512,0.04699084169210641,0.026275621456607064,0.5894025294374182,0.6699963004069552,0.4928305894848646,0.5972525076319233,0.5674518201284796,0.34723481414324564,0.39541984732824426,-0.5279263531819014,0.2526122530050759
Tommy Haas,687,444,275,84,70.14494875549049,2.0,0.6462882096069869,0.3054545454545455,0.09067327645838137,0.04726769656444547,0.5892706171700869,0.7474240250423895,0.5284898952095808,0.6575013450157559,0.6280205655526993,0.3752012272494839,0.3980400333611343,0.49883903167460686,0.3494449100998449
Tommy Paul,361,217,151,40,43.011080332409975,9.0,0.6011080332409973,0.26490066225165565,0.06567194825639096,0.027069573252113205,0.6147633551213169,0.7133155199287464,0.5278493381895709,0.6418671503370863,0.615582191780822,0.3855053994231672,0.40334638661445354,0.3998009953814027,0.356199184660965
Tommy Robredo,865,517,403,110,35.839306358381506,5.0,0.5976878612716763,0.2729528535980149,0.04785822021116139,0.02989441930618401,0.647843137254902,0.6940771093313466,0.5176888812746274,0.6319607843137255,0.6069868995633187,0.3869440141624253,0.41266137813034687,0.4394252685130316,0.3974990622326608
Ugo Humbert,326,174,135,29,40.17484662576687,13.0,0.5337423312883436,0.21481481481481482,0.08716087122659534,0.031104317921283913,0.619105846388995,0.7381804715467226,0.5270866773675762,0.657776079480321,0.637948717948718,0.35330538783986465,0.36435921421889617,0.014529332320726007,0.4146159268452402
Vasek Pospisil,299,128,161,26,91.57190635451505,27.0,0.4280936454849498,0.16149068322981366,0.11670078970459198,0.0430368110976476,0.5811640830652237,0.7607304622906033,0.5,0.6515271800442903,0.6261467889908257,0.3293883036372307,0.3653974615898464,-0.15590556205889333,0.38750320402067523
Victor Estrella,150,77,83,21,186.93055555555554,43.0,0.5133333333333333,0.25301204819277107,0.046357615894039736,0.03226971703792896,0.6487658037326911,0.6713066072754269,0.5011998628728145,0.6115593016255267,0.5853658536585366,0.3357350524586019,0.4036036036036036,-0.08249826235770691,0.39641855605428555
Victor Hanescu,423,189,214,27,77.91725768321513,27.0,0.44680851063829785,0.1261682242990654,0.059659634138568424,0.020492064503792467,0.6910892982344318,0.6908923218814849,0.5073764572371815,0.6342023073490981,0.6201869158878505,0.35670444581560745,0.375,-0.06828526177268193,0.5295358530588858
Viktor Troicki,542,281,280,60,52.86346863468635,12.0,0.518450184501845,0.21428571428571427,0.10222604845652442,0.03209937277087689,0.6088304021645554,0.7255575307045895,0.4746903100044017,0.6274259008732014,0.596398891966759,0.37697237461766275,0.40147985749520415,0.05477052186907927,0.422986981897458
